,credit_score,gender,age,tenure,balance,num_products,credit_card,active,salary,churn,complain,satisfaction,points,country_F,country_G,country_S,card_D,card_G,card_P,card_S,umap_1,umap_2
1473,0,1,2,8,0,2,0,0,2,0,0,4,2,1,0,0,0,0,0,1,3.3520565,16.55372
1474,2,0,1,6,3,2,0,1,1,0,0,2,1,0,1,0,0,1,0,0,11.879994,-5.126773
1475,1,1,1,8,0,1,1,0,0,0,0,4,5,1,0,0,1,0,0,0,-8.905671,-6.53938
1476,2,0,1,5,2,2,0,1,3,0,0,5,1,1,0,0,0,1,0,0,-7.51896,5.12353
1477,2,1,2,2,0,1,0,1,0,0,0,3,6,1,0,0,0,0,0,1,6.5218787,14.871049
1478,1,0,3,5,1,1,1,0,3,1,1,1,7,1,0,0,0,1,0,0,-9.443082,4.5953574
1479,1,1,1,8,2,2,1,1,1,0,0,1,7,0,1,0,0,1,0,0,13.80134,-4.769654
1480,1,1,1,5,1,1,1,1,0,0,0,4,1,1,0,0,0,0,1,0,0.2621869,8.793994
1481,1,1,2,8,0,2,1,0,3,0,0,2,3,0,0,1,0,1,0,0,1.1509988,-3.8676527
1482,0,1,1,8,1,1,1,1,0,0,0,5,0,1,0,0,0,0,1,0,0.34345576,8.703047
1483,3,1,2,1,2,2,0,1,1,0,0,1,1,1,0,0,1,0,0,0,-0.268345,2.4542475
1484,3,0,1,1,0,2,1,1,3,0,0,3,3,0,0,1,1,0,0,0,14.071526,4.8348417
1485,0,0,3,10,0,2,0,0,2,1,1,3,6,1,0,0,1,0,0,0,-3.3243299,-0.34943876
1486,1,0,2,4,0,1,1,1,1,0,0,4,2,1,0,0,0,0,1,0,-5.8888516,15.915631
1487,2,0,3,4,1,1,0,1,2,1,1,5,7,0,0,1,1,0,0,0,9.964726,-11.781787
1488,1,1,1,6,2,3,1,0,0,1,1,2,1,0,0,1,0,0,0,1,15.362282,10.904449
1489,1,0,2,8,2,1,0,1,3,0,0,4,2,1,0,0,0,0,0,1,-3.9621336,15.1464
1490,2,0,1,8,0,2,1,0,2,0,0,5,1,0,0,1,1,0,0,0,11.65494,-11.954005
1491,0,0,2,7,2,1,1,0,3,1,1,4,7,0,1,0,0,0,0,1,19.715342,2.4367049
1492,2,1,3,9,0,1,0,0,3,1,1,2,6,0,0,1,0,0,1,0,12.895409,3.292238
1493,2,0,1,3,0,1,1,0,3,0,0,4,7,0,0,1,0,1,0,0,1.3788208,-5.3749557
1494,0,1,3,6,0,2,0,1,2,0,0,3,7,1,0,0,0,0,1,0,-2.241295,10.80757
1495,2,1,4,7,2,1,0,1,2,0,0,4,7,0,1,0,1,0,0,0,0.17937611,-12.13722
1496,0,1,2,8,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,11.012893,-11.190593
1497,1,1,2,9,2,2,1,0,0,0,0,2,3,1,0,0,1,0,0,0,-8.554516,-6.774754
1498,1,0,1,7,2,2,0,1,3,0,0,3,3,0,1,0,0,1,0,0,11.900346,-5.1385756
1499,0,0,1,8,0,1,1,1,2,0,0,4,6,1,0,0,1,0,0,0,-2.971328,1.822011
1500,1,1,3,1,1,1,0,1,1,1,1,1,7,1,0,0,0,1,0,0,-5.962376,6.7442465
1501,1,0,1,7,2,2,1,1,0,0,0,5,2,1,0,0,0,0,1,0,-5.857695,15.846224
1502,2,1,2,5,1,2,0,0,2,0,0,1,3,0,1,0,0,1,0,0,10.767483,-4.8717566
1503,2,1,3,5,3,1,0,0,1,1,1,2,5,1,0,0,0,0,1,0,-1.7596054,11.904335
1504,2,1,1,8,0,2,1,0,2,0,0,4,6,1,0,0,1,0,0,0,-8.742528,-6.3433332
1505,1,1,3,4,2,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,20.219406,2.241389
1506,2,1,1,10,0,2,0,0,0,0,0,2,7,1,0,0,0,0,1,0,-1.973761,12.378901
1507,0,0,2,3,2,1,1,0,0,0,0,3,7,0,1,0,0,0,1,0,5.753431,0.9845383
1508,0,1,2,6,0,2,1,1,0,0,0,2,6,1,0,0,0,0,1,0,0.340112,8.330279
1509,0,1,2,6,2,1,1,0,3,0,0,3,1,1,0,0,1,0,0,0,-8.35359,-6.888683
1510,0,1,1,2,2,1,1,1,2,0,0,4,1,1,0,0,1,0,0,0,-12.463665,-4.0294266
1511,0,0,2,0,0,2,0,0,0,0,0,2,7,0,0,1,0,1,0,0,2.050725,-5.463631
1512,1,1,2,10,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1,7.824278,12.082882
1513,0,1,2,2,0,2,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0.43921274,12.432026
1514,0,1,2,8,1,2,1,1,0,0,0,3,5,0,0,1,1,0,0,0,8.347291,-10.467896
1515,3,1,2,6,2,1,0,1,0,0,0,5,4,0,0,1,0,0,1,0,14.052716,3.1603572
1516,1,0,2,7,1,1,0,0,3,0,0,3,2,1,0,0,0,0,1,0,-4.409557,12.991626
1517,2,1,3,6,1,2,0,1,2,0,0,2,1,1,0,0,0,0,1,0,-2.125132,10.916219
1518,2,0,2,8,0,2,0,0,1,0,0,3,4,0,0,1,0,0,0,1,15.234859,12.154146
1519,0,0,4,3,2,1,1,1,2,1,1,1,4,1,0,0,1,0,0,0,-3.1676483,0.7612244
1520,2,1,3,5,2,1,0,1,1,1,1,4,7,0,1,0,0,0,0,1,19.870228,1.0897055
1521,0,0,1,6,0,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,9.908376,-11.709706
1522,2,0,2,1,2,1,1,1,0,0,0,5,3,1,0,0,1,0,0,0,-3.0279558,1.7307256
1523,1,1,2,8,0,2,1,1,3,0,0,3,5,0,0,1,0,0,1,0,14.820854,2.387768
1524,2,1,3,6,0,2,0,1,3,0,0,1,6,1,0,0,0,0,1,0,-2.2030506,10.863083
1525,0,0,2,4,2,1,1,1,3,0,0,3,7,0,0,1,0,0,0,1,15.517527,13.366993
1526,2,1,1,8,0,2,0,0,0,0,0,4,5,1,0,0,0,0,1,0,-1.9630297,12.371034
1527,1,1,2,8,2,1,1,0,1,0,0,2,1,0,1,0,0,0,0,1,20.760946,3.5106306
1528,0,1,1,5,2,1,1,1,0,0,0,2,6,1,0,0,0,0,1,0,0.15440814,8.835419
1529,0,1,0,8,0,2,1,0,2,0,0,3,0,0,0,1,1,0,0,0,11.193189,-13.295924
1530,1,0,1,2,2,2,1,1,2,0,0,4,5,1,0,0,1,0,0,0,-3.0466323,1.8527318
1531,1,0,1,6,0,2,0,1,1,0,0,3,7,1,0,0,0,1,0,0,-7.6298347,5.2238193
1532,1,0,1,1,2,1,0,1,1,0,0,3,6,0,1,0,1,0,0,0,0.5608627,-13.994581
1533,3,0,2,3,3,1,0,1,1,0,0,2,4,1,0,0,0,0,0,1,8.502001,15.449829
1534,0,0,3,4,3,1,0,1,3,1,1,4,0,0,1,0,0,1,0,0,12.052298,-4.5851655
1535,2,0,1,9,3,1,0,1,2,0,0,2,7,0,0,1,0,1,0,0,2.1510966,-6.344762
1536,3,0,1,8,0,2,1,0,0,0,0,2,0,1,0,0,1,0,0,0,-4.4652276,-2.626482
1537,3,0,1,8,0,1,1,1,0,0,0,5,6,1,0,0,0,1,0,0,-8.96446,6.1511464
1538,1,0,2,4,1,1,1,1,0,0,0,1,7,0,0,1,0,0,1,0,14.234116,4.973895
1539,0,1,2,8,2,1,1,1,3,0,0,2,5,1,0,0,0,1,0,0,-11.30608,9.585887
1540,0,1,0,1,2,2,1,1,3,0,0,2,0,0,1,0,0,1,0,0,13.897621,-4.8647804
1541,1,1,2,5,2,1,1,0,1,0,0,3,5,0,1,0,0,1,0,0,8.008842,-4.7101564
1542,0,0,1,4,2,1,1,1,3,0,0,5,5,1,0,0,0,0,1,0,-6.036526,15.691899
1543,1,1,5,6,3,1,1,1,0,0,0,3,6,0,0,1,0,0,0,1,18.184275,10.70137
1544,0,1,2,7,0,2,1,1,0,0,0,1,1,0,0,1,0,0,1,0,14.78034,2.4153028
1545,1,0,2,6,3,1,1,1,2,0,0,5,6,0,1,0,0,1,0,0,13.0357485,-6.8677425
1546,2,0,3,1,1,1,1,1,2,0,0,3,1,0,1,0,0,0,0,1,18.738588,1.3978901
1547,1,0,1,2,1,2,1,1,1,0,0,1,6,0,0,1,0,0,1,0,14.212905,4.956517
1548,1,1,1,8,0,2,1,1,2,0,0,2,5,0,0,1,0,0,0,1,17.87027,10.427441
1549,1,1,3,4,1,1,1,0,3,1,1,5,5,1,0,0,0,0,0,1,3.8780665,17.753153
1550,1,0,3,2,0,2,1,1,1,0,0,2,3,0,0,1,1,0,0,0,9.239185,-12.321523
1551,2,0,3,7,0,2,0,1,2,0,0,5,6,0,0,1,0,0,0,1,16.007492,12.669584
1552,2,1,1,1,0,1,1,1,1,0,0,1,6,1,0,0,0,0,1,0,0.28533384,8.327417
1553,1,0,2,8,2,2,0,1,0,0,0,3,4,1,0,0,0,1,0,0,-7.5095115,5.123691
1554,1,1,1,4,3,2,1,1,2,0,0,3,7,1,0,0,0,0,1,0,0.038676288,8.761151
1555,1,0,2,7,2,1,0,1,2,1,1,2,2,1,0,0,1,0,0,0,-2.8194957,0.20122263
1556,3,0,1,10,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1.3271035,-6.6437087
1557,0,1,2,2,1,1,1,1,3,1,1,1,1,0,1,0,0,0,0,1,19.57641,0.70480573
1558,0,0,2,1,2,2,0,1,3,0,0,2,1,1,0,0,0,1,0,0,-7.5134563,5.1177835
1559,2,1,2,0,1,2,1,1,1,0,0,5,7,0,1,0,0,1,0,0,13.884396,-4.8625727
1560,2,0,2,10,2,1,0,0,1,0,0,4,7,0,1,0,0,0,0,1,20.786663,1.8441504
1561,1,1,2,4,2,2,1,1,3,0,0,4,7,0,1,0,0,0,1,0,6.8452525,5.0652804
1562,2,1,1,6,2,2,1,1,0,1,1,4,7,0,1,0,1,0,0,0,0.10244606,-12.72321
1563,0,0,2,5,2,1,0,1,0,0,0,4,4,0,0,1,1,0,0,0,9.886878,-11.735342
1564,2,0,2,8,3,2,1,0,3,0,0,4,4,0,1,0,0,1,0,0,12.043209,-2.780895
1565,1,1,2,1,0,2,1,0,0,0,0,2,7,1,0,0,0,0,1,0,0.6132784,12.511683
1566,0,0,2,9,2,2,1,0,3,0,0,2,3,0,1,0,0,0,0,1,21.488237,2.0128996
1567,2,1,3,6,2,1,0,0,3,1,1,2,1,1,0,0,0,0,1,0,-1.7597654,11.916314
1568,2,1,2,8,2,1,1,1,1,0,0,3,1,1,0,0,0,0,1,0,0.035163455,8.763621
1569,1,0,2,1,2,1,1,0,0,1,1,2,4,0,1,0,1,0,0,0,1.6422167,-13.064126
1570,2,0,3,1,2,2,1,1,2,1,1,1,6,0,0,1,0,0,1,0,13.829784,4.600754
1571,1,1,0,5,3,1,1,0,3,0,0,2,6,1,0,0,0,1,0,0,-16.100767,4.993108
1572,2,0,2,3,2,1,1,0,0,1,1,1,5,1,0,0,1,0,0,0,-3.7988424,-0.29625788
1573,1,0,2,6,2,1,1,1,1,0,0,3,2,1,0,0,0,0,0,1,9.627222,17.641716
1574,2,1,0,10,2,1,1,1,1,0,0,3,0,0,1,0,1,0,0,0,-1.0893941,-12.564369
1575,0,1,0,2,0,2,1,0,3,0,0,5,1,1,0,0,0,0,0,1,1.8904518,19.169537
1576,1,0,2,9,1,2,1,1,1,0,0,5,3,1,0,0,0,0,0,1,9.952332,17.518845
1577,2,0,0,8,0,2,1,1,3,0,0,5,2,0,0,1,0,0,1,0,14.045689,4.8021264
1578,2,1,1,7,3,1,0,0,3,0,0,5,7,1,0,0,1,0,0,0,-6.89546,-3.8183765
1579,1,1,2,8,1,1,1,1,3,0,0,5,4,0,1,0,0,1,0,0,13.930238,-4.8960104
1580,2,0,2,6,2,1,0,1,0,0,0,3,6,1,0,0,0,1,0,0,-7.4891,5.1354218
1581,0,0,1,7,2,2,1,1,1,0,0,4,6,0,1,0,0,0,1,0,3.9597564,1.9978853
1582,2,1,2,1,1,2,0,1,1,0,0,3,0,1,0,0,0,1,0,0,-5.871565,6.816259
1583,2,0,2,8,0,2,0,0,3,1,1,4,6,1,0,0,0,1,0,0,-8.766702,4.461193
1584,2,0,2,3,0,2,1,1,2,0,0,2,7,0,0,1,1,0,0,0,9.263362,-12.328797
1585,0,1,1,6,1,1,1,1,3,0,0,5,5,1,0,0,0,0,1,0,-5.918383,15.71266
1586,2,0,1,4,0,2,1,0,2,0,0,2,7,1,0,0,1,0,0,0,-4.499618,-2.5405338
1587,1,0,2,7,0,2,1,1,2,0,0,5,0,1,0,0,0,0,0,1,10.060538,17.427046
1588,2,1,4,7,3,1,0,1,2,0,0,5,3,1,0,0,0,1,0,0,-5.8798466,6.8140645
1589,2,1,2,7,1,1,1,1,2,0,0,4,6,0,1,0,0,1,0,0,13.95261,-4.920228
1590,1,0,2,5,1,2,1,0,1,0,0,4,0,0,0,1,1,0,0,0,11.696226,-11.94947
1591,1,1,2,6,0,2,1,1,1,0,0,1,3,1,0,0,0,0,0,1,7.99943,12.083453
1592,0,1,1,3,1,1,1,0,3,0,0,3,5,0,0,1,1,0,0,0,11.078001,-13.182391
1593,1,1,2,7,2,1,1,1,2,0,0,1,5,0,0,1,0,1,0,0,-0.7034666,-6.198564
1594,2,0,1,6,2,2,1,1,1,0,0,3,3,0,1,0,1,0,0,0,-0.42313358,-14.666654
1595,2,1,2,4,0,2,1,0,3,0,0,4,4,1,0,0,0,1,0,0,-16.055372,5.7080135
1596,2,1,1,7,3,1,1,0,3,0,0,1,6,0,1,0,0,1,0,0,8.053881,-4.6518874
1597,2,1,1,5,1,1,1,1,0,0,0,5,4,1,0,0,1,0,0,0,-12.443951,-4.168882
1598,1,0,3,8,2,1,1,0,1,1,1,2,3,0,1,0,1,0,0,0,1.7441896,-13.083535
1599,2,0,2,1,2,2,0,1,0,0,0,4,5,1,0,0,1,0,0,0,-2.2866678,0.20047371
1600,0,1,1,2,2,1,1,0,3,0,0,2,7,1,0,0,0,1,0,0,-16.115713,5.057656
1601,3,0,3,8,3,2,1,0,2,0,0,2,5,1,0,0,0,1,0,0,-10.063072,3.2482195
1602,0,0,2,4,2,3,1,0,1,1,1,1,6,1,0,0,1,0,0,0,-3.8109958,-0.26642424
1603,0,0,2,8,3,1,1,1,0,0,0,5,6,0,1,0,0,0,1,0,3.954309,1.9762573
1604,2,0,1,1,3,1,0,1,0,0,0,4,6,1,0,0,0,1,0,0,-7.5030265,5.119341
1605,1,0,1,9,1,2,1,1,1,0,0,4,1,0,1,0,0,0,0,1,18.740278,1.3926461
1606,0,0,2,2,1,2,1,0,3,0,0,1,5,0,1,0,1,0,0,0,2.4236958,-14.766409
1607,2,1,4,4,0,2,1,1,0,0,0,1,7,1,0,0,0,1,0,0,-10.880121,9.360145
1608,0,0,2,2,2,2,1,0,1,0,0,1,4,1,0,0,0,0,0,1,6.048824,19.392023
1609,1,0,2,8,2,1,1,0,1,0,0,1,3,1,0,0,1,0,0,0,-4.2765503,-2.1395159
1610,1,0,0,0,0,2,1,1,2,0,0,3,5,1,0,0,0,0,1,0,-5.9226985,16.103067
1611,2,0,3,9,1,1,1,0,2,1,1,5,3,0,1,0,0,0,1,0,4.377354,3.079808
1612,1,1,3,3,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,0,-10.609309,5.0465093
1613,2,1,1,3,1,2,1,1,2,0,0,5,2,0,1,0,0,0,1,0,6.8258014,5.0496583
1614,1,1,5,9,0,3,1,1,1,0,0,4,6,1,0,0,0,0,1,0,0.393324,8.298569
1615,2,0,0,6,1,1,1,1,3,0,0,2,0,0,1,0,0,0,0,1,18.74608,1.3752105
1616,1,0,3,4,0,2,1,1,0,0,0,3,6,1,0,0,0,0,1,0,-5.786004,16.090322
1617,0,0,2,4,0,2,0,1,2,0,0,2,0,0,0,1,0,0,0,1,15.917562,12.731101
1618,2,1,1,8,2,2,1,0,1,0,0,1,7,1,0,0,0,0,1,0,0.67556804,12.298089
1619,1,1,0,10,3,1,0,1,2,0,0,2,5,1,0,0,0,1,0,0,-5.850256,6.8428397
1620,2,1,2,1,2,2,0,1,1,0,0,4,7,0,1,0,0,0,1,0,5.980763,3.064126
1621,2,1,2,5,1,1,1,1,0,1,1,4,5,0,0,1,0,1,0,0,-0.4275529,-5.9936743
1622,2,0,1,4,3,2,1,0,0,0,0,5,4,1,0,0,1,0,0,0,-4.350428,-2.2111485
1623,1,1,2,2,0,1,1,0,1,0,0,2,7,1,0,0,0,0,0,1,1.9597282,19.186642
1624,0,0,1,10,0,2,1,0,1,0,0,5,2,0,0,1,0,1,0,0,1.3884346,-5.4466558
1625,2,1,2,3,0,2,1,0,1,0,0,5,0,1,0,0,0,0,0,1,2.031153,19.057207
1626,1,0,1,0,0,2,1,1,0,1,1,3,7,1,0,0,0,0,0,1,9.430132,17.055191
1627,2,1,1,5,1,1,1,0,2,0,0,1,4,1,0,0,0,1,0,0,-15.974348,5.148856
1628,1,0,1,9,0,2,0,1,3,0,0,5,2,0,0,1,0,0,0,1,16.00465,12.668971
1629,2,1,3,5,2,1,1,1,1,1,1,3,4,0,1,0,0,0,0,1,19.62185,0.73267615
1630,1,1,4,8,2,1,1,1,2,1,1,2,0,0,1,0,0,0,0,1,19.618198,0.7294914
1631,0,1,3,1,3,1,1,1,3,1,1,3,4,0,0,1,0,0,0,1,17.684284,10.774375
1632,1,1,1,3,2,1,1,0,2,0,0,5,0,1,0,0,0,1,0,0,-16.230742,4.994164
1633,0,1,2,7,0,1,0,0,0,0,0,3,6,1,0,0,0,1,0,0,-11.578112,5.2594013
1634,2,0,0,5,0,2,1,1,1,0,0,4,1,0,0,1,0,0,0,1,15.519497,13.462915
1635,0,0,1,7,2,1,1,1,2,0,0,4,7,1,0,0,0,1,0,0,-8.793156,6.3420577
1636,0,0,2,6,0,2,1,0,3,0,0,4,1,1,0,0,0,0,1,0,-7.5213776,13.095606
1637,0,0,1,0,0,2,0,0,3,0,0,5,5,0,0,1,0,0,0,1,15.232161,12.160988
1638,2,1,2,9,0,1,1,0,1,0,0,2,7,1,0,0,1,0,0,0,-8.803966,-6.4820437
1639,0,1,1,8,3,2,0,1,0,0,0,2,1,0,1,0,0,1,0,0,11.504953,-5.6384206
1640,1,1,3,5,2,1,1,0,1,0,0,3,7,0,0,1,0,0,0,1,15.344697,10.541494
1641,2,1,3,2,2,2,0,0,0,0,0,2,1,0,0,1,0,1,0,0,2.4182718,-5.135053
1642,1,1,4,3,0,1,1,1,1,0,0,1,7,0,0,1,0,0,1,0,14.77012,2.4315553
1643,1,0,1,4,2,1,1,0,2,0,0,1,2,1,0,0,0,0,0,1,5.9490423,19.479092
1644,1,0,2,7,0,1,1,1,3,0,0,5,6,1,0,0,0,0,1,0,-5.810826,15.930666
1645,0,0,2,3,1,1,1,0,0,0,0,1,7,0,1,0,0,0,0,1,21.45253,1.9650723
1646,0,0,3,5,2,1,1,0,3,1,1,4,7,0,1,0,1,0,0,0,1.6746746,-13.128605
1647,2,0,3,7,0,2,1,1,1,0,0,1,4,1,0,0,0,0,1,0,-5.9035196,16.123962
1648,2,0,2,8,3,1,1,0,2,0,0,3,7,0,1,0,0,1,0,0,12.1026535,-2.7233548
1649,2,1,2,4,0,2,1,0,0,0,0,1,7,0,0,1,0,1,0,0,1.1504838,-3.8617404
1650,1,1,1,6,0,2,0,0,3,0,0,5,3,1,0,0,0,0,1,0,-2.020144,12.415326
1651,1,1,1,9,2,1,1,1,3,1,1,5,5,0,0,1,1,0,0,0,8.793118,-10.720142
1652,1,1,4,5,3,1,1,1,0,0,0,4,4,1,0,0,0,0,0,1,7.2793674,12.255012
1653,0,1,4,1,2,1,1,0,2,1,1,4,7,1,0,0,1,0,0,0,-8.209684,-4.5089207
1654,0,1,1,8,0,2,0,0,2,0,0,2,2,1,0,0,0,0,0,1,3.3650768,16.5693
1655,1,0,3,9,1,1,1,0,1,0,0,5,0,1,0,0,0,0,0,1,5.7946672,19.375238
1656,1,1,1,6,2,1,1,0,2,0,0,2,0,0,1,0,0,0,0,1,20.743486,3.4957893
1657,2,0,3,6,2,3,1,0,2,1,1,1,1,0,1,0,0,0,1,0,4.484135,3.1173043
1658,2,1,2,2,1,1,0,1,1,0,0,5,6,1,0,0,0,0,1,0,-2.1483016,10.970143
1659,2,0,1,9,2,2,1,1,2,0,0,5,1,0,0,1,1,0,0,0,9.233708,-12.220277
1660,1,0,2,7,2,2,1,0,0,0,0,3,1,1,0,0,0,0,0,1,6.0985622,19.319485
1661,2,1,1,0,2,2,1,1,2,0,0,1,4,0,1,0,0,0,1,0,6.625464,4.846407
1662,2,1,2,7,2,1,0,1,3,0,0,2,0,0,1,0,1,0,0,0,-0.20253026,2.5173326
1663,2,0,2,4,2,1,1,0,3,1,1,2,0,0,1,0,0,0,0,1,19.698208,2.44813
1664,2,1,3,4,0,1,0,1,2,0,0,4,5,1,0,0,0,0,0,1,6.626465,14.959194
1665,2,1,2,1,2,2,0,1,2,0,0,5,7,1,0,0,1,0,0,0,-0.19654538,2.5274107
1666,1,0,3,5,0,1,1,0,1,1,1,4,5,1,0,0,0,0,1,0,-4.959522,13.696987
1667,1,0,3,8,0,2,1,1,3,0,0,2,7,0,0,1,1,0,0,0,9.284731,-12.281358
1668,0,1,0,10,0,1,0,0,1,0,0,5,1,1,0,0,0,0,0,1,3.4029624,16.597502
1669,0,0,2,7,0,2,1,1,0,0,0,4,4,1,0,0,0,0,1,0,-5.773511,16.06705
1670,0,1,0,3,2,1,1,0,1,1,1,4,1,0,0,1,0,0,0,1,15.449988,11.003527
1671,1,1,2,2,2,2,1,1,0,0,0,2,6,0,1,0,1,0,0,0,-1.2011145,-12.589853
1672,0,0,2,6,0,2,1,0,2,0,0,1,5,1,0,0,0,0,0,1,6.20268,19.262136
1673,1,0,1,1,2,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,4.0493584,2.090347
1674,2,0,2,7,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.5732297,-13.367606
1675,2,1,1,10,0,2,1,0,3,0,0,3,3,0,0,1,0,0,1,0,12.169884,2.8517354
1676,3,0,2,8,0,3,1,0,1,1,1,2,6,0,0,1,0,0,1,0,12.666195,3.8621461
1677,2,0,2,8,0,2,1,0,2,0,0,2,4,0,0,1,0,0,1,0,11.736217,4.5610065
1678,0,0,0,4,1,1,1,0,1,0,0,5,3,1,0,0,0,0,0,1,5.9629383,19.339611
1679,2,0,2,1,1,1,0,0,1,0,0,4,7,1,0,0,0,0,1,0,-4.350566,12.996249
1680,2,1,2,6,2,1,1,1,1,0,0,4,1,0,0,1,0,1,0,0,-0.89587027,-6.341446
1681,2,0,1,3,0,2,1,1,1,0,0,1,3,0,0,1,0,0,0,1,15.506675,13.411396
1682,1,1,2,0,1,1,1,0,1,0,0,3,6,1,0,0,0,1,0,0,-16.14762,5.177503
1683,2,1,3,5,0,1,1,1,3,0,0,2,0,1,0,0,0,0,0,1,7.699343,11.98678
1684,1,0,0,7,2,1,1,0,2,0,0,2,0,1,0,0,1,0,0,0,-4.219309,-2.0576158
1685,1,0,0,0,2,1,0,0,2,1,1,4,4,0,1,0,1,0,0,0,1.4331936,-13.231281
1686,2,1,2,5,0,2,1,1,2,0,0,5,4,0,0,1,0,1,0,0,-0.89998716,-6.0634756
1687,3,1,2,4,2,1,1,1,0,0,0,5,4,0,0,1,1,0,0,0,8.495913,-10.293407
1688,1,0,2,1,0,2,0,1,3,0,0,4,6,1,0,0,0,0,0,1,8.640734,15.318425
1689,1,1,2,8,0,1,1,0,2,1,1,1,4,0,0,1,0,0,0,1,15.467951,10.884491
1690,2,1,2,3,1,2,0,1,1,0,0,4,2,0,0,1,0,0,1,0,14.026799,3.1929226
1691,1,1,1,8,0,1,1,1,2,0,0,1,7,0,0,1,0,1,0,0,-0.7964947,-6.09919
1692,1,1,0,7,2,2,0,0,1,0,0,4,5,1,0,0,1,0,0,0,-6.92604,-3.848578
1693,0,0,1,8,0,1,0,1,2,0,0,4,3,0,0,1,1,0,0,0,9.927809,-11.699228
1694,0,1,2,9,2,1,1,1,1,0,0,2,5,1,0,0,0,1,0,0,-11.485187,9.392719
1695,0,1,1,7,0,2,0,0,2,0,0,1,7,1,0,0,1,0,0,0,-7.030258,-3.9775755
1696,3,1,2,8,1,2,0,0,2,0,0,4,2,0,1,0,1,0,0,0,0.78967226,-11.742514
1697,2,1,1,8,2,2,0,0,0,0,0,2,4,1,0,0,0,0,1,0,-1.9501934,12.354719
1698,0,1,3,7,2,2,1,0,1,0,0,4,4,0,1,0,0,0,1,0,7.0932107,0.37966022
1699,2,0,1,8,2,2,1,0,0,0,0,3,6,0,1,0,0,0,0,1,21.449284,1.9343902
1700,1,0,1,8,0,2,1,0,2,0,0,2,4,1,0,0,0,1,0,0,-10.350503,2.922666
1701,2,1,3,9,0,3,1,1,3,1,1,4,1,1,0,0,1,0,0,0,-11.874783,-3.7318711
1702,2,1,0,5,0,2,1,0,3,0,0,2,7,0,0,1,0,0,0,1,15.482011,10.416043
1703,2,1,2,1,1,1,1,0,3,0,0,5,0,0,1,0,0,1,0,0,8.039199,-4.6664357
1704,1,0,1,4,1,1,0,1,2,0,0,2,1,1,0,0,1,0,0,0,-2.3047895,0.21366318
1705,0,1,2,4,2,1,1,1,0,0,0,3,7,1,0,0,0,1,0,0,-11.51178,9.230627
1706,2,1,2,0,0,1,1,0,2,0,0,1,7,0,0,1,0,0,0,1,15.392864,10.492123
1707,2,0,2,5,0,2,1,0,0,0,0,2,5,1,0,0,1,0,0,0,-4.4563317,-2.660912
1708,2,0,3,2,0,1,0,0,2,0,0,4,1,1,0,0,0,0,1,0,-4.418932,12.987399
1709,3,1,1,2,0,2,0,1,0,0,0,1,4,0,0,1,0,0,1,0,13.899487,3.1150062
1710,3,1,1,8,2,1,1,0,1,0,0,3,5,0,0,1,0,1,0,0,1.2589909,-3.9716556
1711,3,1,1,5,2,2,1,1,2,0,0,4,5,0,1,0,1,0,0,0,-1.1287382,-12.59912
1712,2,1,3,1,2,1,1,1,1,0,0,4,3,0,0,1,0,1,0,0,-0.8744881,-6.285857
1713,1,1,2,9,2,1,1,0,1,0,0,2,4,1,0,0,0,1,0,0,-16.11912,5.0534787
1714,2,1,3,6,3,1,0,0,3,0,0,4,6,0,1,0,0,0,1,0,6.120191,2.5289056
1715,2,1,2,9,2,2,0,1,3,0,0,4,1,0,1,0,0,1,0,0,11.450262,-5.6180053
1716,3,1,1,9,0,1,1,1,2,0,0,5,2,0,0,1,0,1,0,0,-0.887193,-6.198421
1717,2,0,2,3,1,1,1,0,0,1,1,4,6,0,0,1,1,0,0,0,10.776223,-12.108814
1718,1,1,1,8,0,1,1,0,2,0,0,4,4,0,0,1,0,0,0,1,15.475031,10.416085
1719,2,0,4,1,0,2,1,1,0,0,0,2,4,0,0,1,0,0,1,0,14.224387,4.964571
1720,3,0,1,3,2,2,0,1,0,0,0,3,5,0,1,0,0,0,0,1,19.46093,1.5625796
1721,1,0,2,7,0,2,1,0,0,0,0,5,4,1,0,0,0,0,1,0,-7.59836,13.033827
1722,1,0,1,5,2,1,1,1,3,0,0,3,1,0,0,1,0,0,0,1,15.486355,13.411526
1723,1,1,2,6,0,2,1,0,3,0,0,1,7,1,0,0,0,1,0,0,-15.899745,5.5673857
1724,1,1,1,5,2,2,1,0,1,0,0,1,4,0,1,0,1,0,0,0,1.623333,-10.947674
1725,1,0,2,2,2,2,0,1,0,0,0,3,1,0,1,0,0,1,0,0,11.902809,-5.0999937
1726,2,1,2,5,2,1,0,1,1,0,0,4,7,0,1,0,1,0,0,0,0.18103266,-12.151918
1727,2,0,2,4,0,2,1,1,0,0,0,2,3,0,0,1,0,0,1,0,14.203633,4.9487405
